rt,trial_index,subject,form_assignment,button_pressed,condition,topic,speaker,form,response,already_heard_by_speaker,Gender,Native_Speaker,Music_Ability,Age,Mobile
,45,zfax7ck7zs,conventional,,question,temp,17,conventional,,No,Female,Yes,5,19,No
1203.825,46,zfax7ck7zs,conventional,0,question,temp,17,conventional,Request,Yes,Female,Yes,5,19,No
,47,zfax7ck7zs,conventional,,question,window,17,conventional,,No,Female,Yes,5,19,No
1547.915,48,zfax7ck7zs,conventional,0,question,window,17,conventional,Request,No,Female,Yes,5,19,No
,49,zfax7ck7zs,conventional,,request,piano,17,conventional,,No,Female,Yes,5,19,No
2830.63,50,zfax7ck7zs,conventional,1,request,piano,17,conventional,Non-Request,Yes,Female,Yes,5,19,No
,51,zfax7ck7zs,conventional,,request,window,17,conventional,,No,Female,Yes,5,19,No
1487.635,52,zfax7ck7zs,conventional,0,request,window,17,conventional,Request,Yes,Female,Yes,5,19,No
,53,zfax7ck7zs,conventional,,request,piano,8,conventional,,No,Female,Yes,5,19,No
1328.245,54,zfax7ck7zs,conventional,1,request,piano,8,conventional,Non-Request,No,Female,Yes,5,19,No
,55,zfax7ck7zs,conventional,,question,Spanish,8,conventional,,No,Female,Yes,5,19,No
2691.185,56,zfax7ck7zs,conventional,0,question,Spanish,8,conventional,Request,No,Female,Yes,5,19,No
,57,zfax7ck7zs,conventional,,request,box,8,conventional,,No,Female,Yes,5,19,No
2011.055,58,zfax7ck7zs,conventional,0,request,box,8,conventional,Request,No,Female,Yes,5,19,No
,59,zfax7ck7zs,conventional,,question,door,8,conventional,,No,Female,Yes,5,19,No
1637.06,60,zfax7ck7zs,conventional,0,question,door,8,conventional,Request,No,Female,Yes,5,19,No
,61,zfax7ck7zs,conventional,,request,window,8,conventional,,No,Female,Yes,5,19,No
1330.255,62,zfax7ck7zs,conventional,0,request,window,8,conventional,Request,No,Female,Yes,5,19,No
,63,zfax7ck7zs,conventional,,request,temp,8,conventional,,No,Female,Yes,5,19,No
1215.75,64,zfax7ck7zs,conventional,0,request,temp,8,conventional,Request,No,Female,Yes,5,19,No
,65,zfax7ck7zs,conventional,,question,window,8,conventional,,No,Female,Yes,5,19,No
2775.11,66,zfax7ck7zs,conventional,0,question,window,8,conventional,Request,Yes,Female,Yes,5,19,No
,67,zfax7ck7zs,conventional,,question,temp,8,conventional,,No,Female,Yes,5,19,No
1368.04,68,zfax7ck7zs,conventional,0,question,temp,8,conventional,Request,Yes,Female,Yes,5,19,No
,69,zfax7ck7zs,conventional,,request,door,8,conventional,,No,Female,Yes,5,19,No
1329.065,70,zfax7ck7zs,conventional,0,request,door,8,conventional,Request,Yes,Female,Yes,5,19,No
,71,zfax7ck7zs,conventional,,question,piano,8,conventional,,No,Female,Yes,5,19,No
1923.035,72,zfax7ck7zs,conventional,1,question,piano,8,conventional,Non-Request,Yes,Female,Yes,5,19,No
,73,zfax7ck7zs,conventional,,question,box,8,conventional,,No,Female,Yes,5,19,No
1366.46,74,zfax7ck7zs,conventional,0,question,box,8,conventional,Request,Yes,Female,Yes,5,19,No
,75,zfax7ck7zs,conventional,,request,Spanish,8,conventional,,No,Female,Yes,5,19,No
2024.775,76,zfax7ck7zs,conventional,1,request,Spanish,8,conventional,Non-Request,Yes,Female,Yes,5,19,No
,77,zfax7ck7zs,conventional,,question,window,20,conventional,,No,Female,Yes,5,19,No
1586.275,78,zfax7ck7zs,conventional,0,question,window,20,conventional,Request,No,Female,Yes,5,19,No
,79,zfax7ck7zs,conventional,,question,temp,20,conventional,,No,Female,Yes,5,19,No
2343.445,80,zfax7ck7zs,conventional,0,question,temp,20,conventional,Request,No,Female,Yes,5,19,No
,81,zfax7ck7zs,conventional,,request,temp,20,conventional,,No,Female,Yes,5,19,No
2026.61,82,zfax7ck7zs,conventional,1,request,temp,20,conventional,Non-Request,Yes,Female,Yes,5,19,No
,83,zfax7ck7zs,conventional,,question,box,20,conventional,,No,Female,Yes,5,19,No
3437.15,84,zfax7ck7zs,conventional,1,question,box,20,conventional,Non-Request,No,Female,Yes,5,19,No
,85,zfax7ck7zs,conventional,,question,door,20,conventional,,No,Female,Yes,5,19,No
1412.465,86,zfax7ck7zs,conventional,0,question,door,20,conventional,Request,No,Female,Yes,5,19,No
,87,zfax7ck7zs,conventional,,request,piano,20,conventional,,No,Female,Yes,5,19,No
1472.685,88,zfax7ck7zs,conventional,1,request,piano,20,conventional,Non-Request,No,Female,Yes,5,19,No
,89,zfax7ck7zs,conventional,,question,Spanish,20,conventional,,No,Female,Yes,5,19,No
761.68,90,zfax7ck7zs,conventional,0,question,Spanish,20,conventional,Request,No,Female,Yes,5,19,No
,91,zfax7ck7zs,conventional,,question,piano,20,conventional,,No,Female,Yes,5,19,No
1118.32,92,zfax7ck7zs,conventional,1,question,piano,20,conventional,Non-Request,Yes,Female,Yes,5,19,No
,93,zfax7ck7zs,conventional,,request,box,20,conventional,,No,Female,Yes,5,19,No
1941.845,94,zfax7ck7zs,conventional,0,request,box,20,conventional,Request,Yes,Female,Yes,5,19,No
,95,zfax7ck7zs,conventional,,request,window,20,conventional,,No,Female,Yes,5,19,No
1250.285,96,zfax7ck7zs,conventional,0,request,window,20,conventional,Request,Yes,Female,Yes,5,19,No
,97,zfax7ck7zs,conventional,,request,door,20,conventional,,No,Female,Yes,5,19,No
3567.165,98,zfax7ck7zs,conventional,1,request,door,20,conventional,Non-Request,Yes,Female,Yes,5,19,No
,99,zfax7ck7zs,conventional,,request,Spanish,20,conventional,,No,Female,Yes,5,19,No
1732.325,100,zfax7ck7zs,conventional,0,request,Spanish,20,conventional,Request,Yes,Female,Yes,5,19,No
,101,zfax7ck7zs,conventional,,question,Spanish,1,conventional,,No,Female,Yes,5,19,No
1051.43,102,zfax7ck7zs,conventional,0,question,Spanish,1,conventional,Request,No,Female,Yes,5,19,No
,103,zfax7ck7zs,conventional,,question,piano,1,conventional,,No,Female,Yes,5,19,No
3287.375,104,zfax7ck7zs,conventional,0,question,piano,1,conventional,Request,No,Female,Yes,5,19,No
,105,zfax7ck7zs,conventional,,request,temp,1,conventional,,No,Female,Yes,5,19,No
2964.785,106,zfax7ck7zs,conventional,0,request,temp,1,conventional,Request,No,Female,Yes,5,19,No
,107,zfax7ck7zs,conventional,,request,Spanish,1,conventional,,No,Female,Yes,5,19,No
2768.45,108,zfax7ck7zs,conventional,0,request,Spanish,1,conventional,Request,Yes,Female,Yes,5,19,No
,109,zfax7ck7zs,conventional,,request,piano,1,conventional,,No,Female,Yes,5,19,No
2198.245,110,zfax7ck7zs,conventional,1,request,piano,1,conventional,Non-Request,Yes,Female,Yes,5,19,No
,111,zfax7ck7zs,conventional,,question,temp,1,conventional,,No,Female,Yes,5,19,No
1398.65,112,zfax7ck7zs,conventional,0,question,temp,1,conventional,Request,Yes,Female,Yes,5,19,No
,113,zfax7ck7zs,conventional,,question,door,1,conventional,,No,Female,Yes,5,19,No
2258.35,114,zfax7ck7zs,conventional,0,question,door,1,conventional,Request,No,Female,Yes,5,19,No
,115,zfax7ck7zs,conventional,,request,door,1,conventional,,No,Female,Yes,5,19,No
4057.545,116,zfax7ck7zs,conventional,0,request,door,1,conventional,Request,Yes,Female,Yes,5,19,No
,117,zfax7ck7zs,conventional,,request,box,1,conventional,,No,Female,Yes,5,19,No
5195.755,118,zfax7ck7zs,conventional,0,request,box,1,conventional,Request,No,Female,Yes,5,19,No
,119,zfax7ck7zs,conventional,,request,window,1,conventional,,No,Female,Yes,5,19,No
1975.405,120,zfax7ck7zs,conventional,0,request,window,1,conventional,Request,No,Female,Yes,5,19,No
,121,zfax7ck7zs,conventional,,question,window,1,conventional,,No,Female,Yes,5,19,No
3380.035,122,zfax7ck7zs,conventional,1,question,window,1,conventional,Non-Request,Yes,Female,Yes,5,19,No
,123,zfax7ck7zs,conventional,,question,box,1,conventional,,No,Female,Yes,5,19,No
1933.93,124,zfax7ck7zs,conventional,1,question,box,1,conventional,Non-Request,Yes,Female,Yes,5,19,No
,125,zfax7ck7zs,conventional,,request,Spanish,5,conventional,,No,Female,Yes,5,19,No
1169.95,126,zfax7ck7zs,conventional,0,request,Spanish,5,conventional,Request,No,Female,Yes,5,19,No
,127,zfax7ck7zs,conventional,,request,door,5,conventional,,No,Female,Yes,5,19,No
715.52,128,zfax7ck7zs,conventional,0,request,door,5,conventional,Request,No,Female,Yes,5,19,No
,129,zfax7ck7zs,conventional,,question,door,5,conventional,,No,Female,Yes,5,19,No
1620.37,130,zfax7ck7zs,conventional,1,question,door,5,conventional,Non-Request,Yes,Female,Yes,5,19,No
,131,zfax7ck7zs,conventional,,request,piano,5,conventional,,No,Female,Yes,5,19,No
1989.475,132,zfax7ck7zs,conventional,1,request,piano,5,conventional,Non-Request,No,Female,Yes,5,19,No
,133,zfax7ck7zs,conventional,,question,temp,5,conventional,,No,Female,Yes,5,19,No
1484.435,134,zfax7ck7zs,conventional,0,question,temp,5,conventional,Request,No,Female,Yes,5,19,No
,135,zfax7ck7zs,conventional,,request,box,5,conventional,,No,Female,Yes,5,19,No
1792.02,136,zfax7ck7zs,conventional,0,request,box,5,conventional,Request,No,Female,Yes,5,19,No
,137,zfax7ck7zs,conventional,,question,window,5,conventional,,No,Female,Yes,5,19,No
3344.35,138,zfax7ck7zs,conventional,0,question,window,5,conventional,Request,No,Female,Yes,5,19,No
,139,zfax7ck7zs,conventional,,question,piano,5,conventional,,No,Female,Yes,5,19,No
1115.26,140,zfax7ck7zs,conventional,1,question,piano,5,conventional,Non-Request,Yes,Female,Yes,5,19,No
,141,zfax7ck7zs,conventional,,question,box,5,conventional,,No,Female,Yes,5,19,No
5474.055,142,zfax7ck7zs,conventional,0,question,box,5,conventional,Request,Yes,Female,Yes,5,19,No
,143,zfax7ck7zs,conventional,,question,Spanish,5,conventional,,No,Female,Yes,5,19,No
3087.6,144,zfax7ck7zs,conventional,1,question,Spanish,5,conventional,Non-Request,Yes,Female,Yes,5,19,No
,145,zfax7ck7zs,conventional,,request,temp,5,conventional,,No,Female,Yes,5,19,No
892.105,146,zfax7ck7zs,conventional,0,request,temp,5,conventional,Request,Yes,Female,Yes,5,19,No
,147,zfax7ck7zs,conventional,,request,window,5,conventional,,No,Female,Yes,5,19,No
1036.11,148,zfax7ck7zs,conventional,0,request,window,5,conventional,Request,Yes,Female,Yes,5,19,No
,149,zfax7ck7zs,conventional,,question,temp,3,conventional,,No,Female,Yes,5,19,No
1937.115,150,zfax7ck7zs,conventional,1,question,temp,3,conventional,Non-Request,No,Female,Yes,5,19,No
,151,zfax7ck7zs,conventional,,request,temp,3,conventional,,No,Female,Yes,5,19,No
3389.24,152,zfax7ck7zs,conventional,1,request,temp,3,conventional,Non-Request,Yes,Female,Yes,5,19,No
,153,zfax7ck7zs,conventional,,request,piano,3,conventional,,No,Female,Yes,5,19,No
1983.485,154,zfax7ck7zs,conventional,1,request,piano,3,conventional,Non-Request,No,Female,Yes,5,19,No
,155,zfax7ck7zs,conventional,,request,door,3,conventional,,No,Female,Yes,5,19,No
1784.645,156,zfax7ck7zs,conventional,0,request,door,3,conventional,Request,No,Female,Yes,5,19,No
,157,zfax7ck7zs,conventional,,request,Spanish,3,conventional,,No,Female,Yes,5,19,No
1450.5,158,zfax7ck7zs,conventional,0,request,Spanish,3,conventional,Request,No,Female,Yes,5,19,No
,159,zfax7ck7zs,conventional,,question,window,3,conventional,,No,Female,Yes,5,19,No
2205.435,160,zfax7ck7zs,conventional,0,question,window,3,conventional,Request,No,Female,Yes,5,19,No
,161,zfax7ck7zs,conventional,,request,window,3,conventional,,No,Female,Yes,5,19,No
1894.425,162,zfax7ck7zs,conventional,1,request,window,3,conventional,Non-Request,Yes,Female,Yes,5,19,No
,163,zfax7ck7zs,conventional,,question,door,3,conventional,,No,Female,Yes,5,19,No
4598.23,164,zfax7ck7zs,conventional,0,question,door,3,conventional,Request,Yes,Female,Yes,5,19,No
,165,zfax7ck7zs,conventional,,request,box,3,conventional,,No,Female,Yes,5,19,No
1435.46,166,zfax7ck7zs,conventional,0,request,box,3,conventional,Request,No,Female,Yes,5,19,No
,167,zfax7ck7zs,conventional,,question,Spanish,3,conventional,,No,Female,Yes,5,19,No
1142.61,168,zfax7ck7zs,conventional,0,question,Spanish,3,conventional,Request,Yes,Female,Yes,5,19,No
,169,zfax7ck7zs,conventional,,question,box,3,conventional,,No,Female,Yes,5,19,No
1458.06,170,zfax7ck7zs,conventional,1,question,box,3,conventional,Non-Request,Yes,Female,Yes,5,19,No
,171,zfax7ck7zs,conventional,,question,piano,3,conventional,,No,Female,Yes,5,19,No
2148.825,172,zfax7ck7zs,conventional,1,question,piano,3,conventional,Non-Request,Yes,Female,Yes,5,19,No
,173,zfax7ck7zs,conventional,,request,door,24,conventional,,No,Female,Yes,5,19,No
4637.13,174,zfax7ck7zs,conventional,0,request,door,24,conventional,Request,No,Female,Yes,5,19,No
,175,zfax7ck7zs,conventional,,question,window,24,conventional,,No,Female,Yes,5,19,No
1353.945,176,zfax7ck7zs,conventional,0,question,window,24,conventional,Request,No,Female,Yes,5,19,No
,177,zfax7ck7zs,conventional,,request,temp,24,conventional,,No,Female,Yes,5,19,No
3129.615,178,zfax7ck7zs,conventional,1,request,temp,24,conventional,Non-Request,No,Female,Yes,5,19,No
,179,zfax7ck7zs,conventional,,question,temp,24,conventional,,No,Female,Yes,5,19,No
1154.035,180,zfax7ck7zs,conventional,0,question,temp,24,conventional,Request,Yes,Female,Yes,5,19,No
,181,zfax7ck7zs,conventional,,question,door,24,conventional,,No,Female,Yes,5,19,No
2646.14,182,zfax7ck7zs,conventional,0,question,door,24,conventional,Request,Yes,Female,Yes,5,19,No
,183,zfax7ck7zs,conventional,,request,Spanish,24,conventional,,No,Female,Yes,5,19,No
1739.945,184,zfax7ck7zs,conventional,0,request,Spanish,24,conventional,Request,No,Female,Yes,5,19,No
,185,zfax7ck7zs,conventional,,question,box,24,conventional,,No,Female,Yes,5,19,No
3618.775,186,zfax7ck7zs,conventional,0,question,box,24,conventional,Request,No,Female,Yes,5,19,No
,187,zfax7ck7zs,conventional,,question,piano,24,conventional,,No,Female,Yes,5,19,No
3817.495,188,zfax7ck7zs,conventional,1,question,piano,24,conventional,Non-Request,No,Female,Yes,5,19,No
,189,zfax7ck7zs,conventional,,request,box,24,conventional,,No,Female,Yes,5,19,No
3149.195,190,zfax7ck7zs,conventional,0,request,box,24,conventional,Request,Yes,Female,Yes,5,19,No
,191,zfax7ck7zs,conventional,,question,Spanish,24,conventional,,No,Female,Yes,5,19,No
636.36,192,zfax7ck7zs,conventional,0,question,Spanish,24,conventional,Request,Yes,Female,Yes,5,19,No
,193,zfax7ck7zs,conventional,,request,piano,24,conventional,,No,Female,Yes,5,19,No
1662.31,194,zfax7ck7zs,conventional,1,request,piano,24,conventional,Non-Request,Yes,Female,Yes,5,19,No
,195,zfax7ck7zs,conventional,,request,window,24,conventional,,No,Female,Yes,5,19,No
896.715,196,zfax7ck7zs,conventional,0,request,window,24,conventional,Request,Yes,Female,Yes,5,19,No
,197,zfax7ck7zs,conventional,,question,box,21,conventional,,No,Female,Yes,5,19,No
951.66,198,zfax7ck7zs,conventional,0,question,box,21,conventional,Request,No,Female,Yes,5,19,No
,199,zfax7ck7zs,conventional,,question,Spanish,21,conventional,,No,Female,Yes,5,19,No
1192.555,200,zfax7ck7zs,conventional,0,question,Spanish,21,conventional,Request,No,Female,Yes,5,19,No
,201,zfax7ck7zs,conventional,,question,piano,21,conventional,,No,Female,Yes,5,19,No
1068.815,202,zfax7ck7zs,conventional,1,question,piano,21,conventional,Non-Request,No,Female,Yes,5,19,No
,203,zfax7ck7zs,conventional,,request,window,21,conventional,,No,Female,Yes,5,19,No
1591.52,204,zfax7ck7zs,conventional,0,request,window,21,conventional,Request,No,Female,Yes,5,19,No
,205,zfax7ck7zs,conventional,,question,door,21,conventional,,No,Female,Yes,5,19,No
1316.875,206,zfax7ck7zs,conventional,0,question,door,21,conventional,Request,No,Female,Yes,5,19,No
,207,zfax7ck7zs,conventional,,request,temp,21,conventional,,No,Female,Yes,5,19,No
5874.585,208,zfax7ck7zs,conventional,0,request,temp,21,conventional,Request,No,Female,Yes,5,19,No
,209,zfax7ck7zs,conventional,,question,window,21,conventional,,No,Female,Yes,5,19,No
3782.08,210,zfax7ck7zs,conventional,0,question,window,21,conventional,Request,Yes,Female,Yes,5,19,No
,211,zfax7ck7zs,conventional,,question,temp,21,conventional,,No,Female,Yes,5,19,No
1360.255,212,zfax7ck7zs,conventional,0,question,temp,21,conventional,Request,Yes,Female,Yes,5,19,No
,213,zfax7ck7zs,conventional,,request,Spanish,21,conventional,,No,Female,Yes,5,19,No
2868.435,214,zfax7ck7zs,conventional,0,request,Spanish,21,conventional,Request,Yes,Female,Yes,5,19,No
,215,zfax7ck7zs,conventional,,request,door,21,conventional,,No,Female,Yes,5,19,No
1214.215,216,zfax7ck7zs,conventional,1,request,door,21,conventional,Non-Request,Yes,Female,Yes,5,19,No
,217,zfax7ck7zs,conventional,,request,box,21,conventional,,No,Female,Yes,5,19,No
1102.22,218,zfax7ck7zs,conventional,0,request,box,21,conventional,Request,Yes,Female,Yes,5,19,No
,219,zfax7ck7zs,conventional,,request,piano,21,conventional,,No,Female,Yes,5,19,No
1119.35,220,zfax7ck7zs,conventional,1,request,piano,21,conventional,Non-Request,Yes,Female,Yes,5,19,No
30909.615,221,zfax7ck7zs,conventional,,,,,,,No,Female,Yes,5,19,No
10353.54,222,zfax7ck7zs,conventional,,,,,,,No,Female,Yes,5,19,No
3874.72,223,zfax7ck7zs,conventional,,,,,,,No,Female,Yes,5,19,No
11550.73,0,d024kv06wq,non_conventional,,,,,,,No,Female,Yes,6,21,No
5955,1,d024kv06wq,non_conventional,,,,,,,No,Female,Yes,6,21,No
16975.53,2,d024kv06wq,non_conventional,,,,,,,No,Female,Yes,6,21,No
5434.585,3,d024kv06wq,non_conventional,2,,,,,,No,Female,Yes,6,21,No
37140.96,4,d024kv06wq,non_conventional,,,,,,,No,Female,Yes,6,21,No
,5,d024kv06wq,non_conventional,,statement,office,7,nonconventional,,No,Female,Yes,6,21,No
3097.795,6,d024kv06wq,non_conventional,1,statement,office,7,nonconventional,Non-Request,No,Female,Yes,6,21,No
,7,d024kv06wq,non_conventional,,statement,phone,7,nonconventional,,No,Female,Yes,6,21,No
577.49,8,d024kv06wq,non_conventional,1,statement,phone,7,nonconventional,Non-Request,No,Female,Yes,6,21,No
,9,d024kv06wq,non_conventional,,request,office,7,nonconventional,,No,Female,Yes,6,21,No
3595.905,10,d024kv06wq,non_conventional,1,request,office,7,nonconventional,Non-Request,Yes,Female,Yes,6,21,No
,11,d024kv06wq,non_conventional,,request,back,7,nonconventional,,No,Female,Yes,6,21,No
1245.305,12,d024kv06wq,non_conventional,1,request,back,7,nonconventional,Non-Request,No,Female,Yes,6,21,No
,13,d024kv06wq,non_conventional,,request,phone,7,nonconventional,,No,Female,Yes,6,21,No
5099.325,14,d024kv06wq,non_conventional,1,request,phone,7,nonconventional,Non-Request,Yes,Female,Yes,6,21,No
,15,d024kv06wq,non_conventional,,statement,laptop,7,nonconventional,,No,Female,Yes,6,21,No
1795.405,16,d024kv06wq,non_conventional,1,statement,laptop,7,nonconventional,Non-Request,No,Female,Yes,6,21,No
,17,d024kv06wq,non_conventional,,statement,car,7,nonconventional,,No,Female,Yes,6,21,No
625.095,18,d024kv06wq,non_conventional,0,statement,car,7,nonconventional,Request,No,Female,Yes,6,21,No
,19,d024kv06wq,non_conventional,,request,laptop,7,nonconventional,,No,Female,Yes,6,21,No
397.95,20,d024kv06wq,non_conventional,0,request,laptop,7,nonconventional,Request,Yes,Female,Yes,6,21,No
,21,d024kv06wq,non_conventional,,statement,soup,7,nonconventional,,No,Female,Yes,6,21,No
436.855,22,d024kv06wq,non_conventional,1,statement,soup,7,nonconventional,Non-Request,No,Female,Yes,6,21,No
,23,d024kv06wq,non_conventional,,request,car,7,nonconventional,,No,Female,Yes,6,21,No
1765.11,24,d024kv06wq,non_conventional,0,request,car,7,nonconventional,Request,Yes,Female,Yes,6,21,No
,25,d024kv06wq,non_conventional,,request,soup,7,nonconventional,,No,Female,Yes,6,21,No
1236.155,26,d024kv06wq,non_conventional,0,request,soup,7,nonconventional,Request,Yes,Female,Yes,6,21,No
,27,d024kv06wq,non_conventional,,statement,back,7,nonconventional,,No,Female,Yes,6,21,No
687.23,28,d024kv06wq,non_conventional,1,statement,back,7,nonconventional,Non-Request,Yes,Female,Yes,6,21,No
,29,d024kv06wq,non_conventional,,request,phone,5,nonconventional,,No,Female,Yes,6,21,No
436.905,30,d024kv06wq,non_conventional,1,request,phone,5,nonconventional,Non-Request,No,Female,Yes,6,21,No
,31,d024kv06wq,non_conventional,,statement,car,5,nonconventional,,No,Female,Yes,6,21,No
662.81,32,d024kv06wq,non_conventional,1,statement,car,5,nonconventional,Non-Request,No,Female,Yes,6,21,No
,33,d024kv06wq,non_conventional,,request,back,5,nonconventional,,No,Female,Yes,6,21,No
1699.665,34,d024kv06wq,non_conventional,1,request,back,5,nonconventional,Non-Request,No,Female,Yes,6,21,No
,35,d024kv06wq,non_conventional,,statement,phone,5,nonconventional,,No,Female,Yes,6,21,No
9214.095,36,d024kv06wq,non_conventional,1,statement,phone,5,nonconventional,Non-Request,Yes,Female,Yes,6,21,No
,37,d024kv06wq,non_conventional,,request,office,5,nonconventional,,No,Female,Yes,6,21,No
1063.63,38,d024kv06wq,non_conventional,0,request,office,5,nonconventional,Request,No,Female,Yes,6,21,No
,39,d024kv06wq,non_conventional,,request,car,5,nonconventional,,No,Female,Yes,6,21,No
